index,gamma,rho_obs,z,mu_T,rho_N,residual,ratio,spacing
234,544.323890101005304,0.710096419469,1.9652885627,0.6820617141,0.484329581025,0.225766838444,1.4661429888,2.476452979804
235,545.636833248934863,0.710479848869,1.9663497558,0.6821832588,0.484677458638,0.225802390231,1.4658817657,1.312943147930
236,547.010912058122244,0.710880145398,1.9674576310,0.6823100544,0.485040670686,0.225839474712,1.4656093568,1.374078809187
237,547.931613364489294,0.711147801819,1.9681984066,0.6823947811,0.485283548521,0.225864253297,1.4654273857,0.920701306367
238,549.497567562661402,0.711602007930,1.9694554839,0.6825384599,0.485695738581,0.225906269350,1.4651189035,1.565954198172
239,550.970010039483896,0.712027911688,1.9706342306,0.6826730717,0.486082281575,0.225945630113,1.4648300065,1.472442476822
240,552.049572200564853,0.712339452321,1.9714964617,0.6827714676,0.486365053317,0.225974399004,1.4646189060,1.079562161081
241,553.764972119158870,0.712833232398,1.9728630653,0.6829273006,0.486813275160,0.226019957237,1.4642847037,1.715399918594
242,557.564659172058555,0.713921552760,1.9758751401,0.6832702427,0.487801352626,0.226120200134,1.4635497604,3.799687052900
243,559.316237028682167,0.714420751024,1.9772567393,0.6834273056,0.488254648933,0.226166102092,1.4632134125,1.751577856624
244,560.240807497295691,0.714683622835,1.9779842729,0.6835099524,0.488493369041,0.226190253794,1.4630364876,0.924570468614
245,562.559207616045796,0.715340882112,1.9798033275,0.6837164119,0.489090301173,0.226250580939,1.4625946996,2.318400118750
246,564.160879110786141,0.715793370908,1.9810556518,0.6838583969,0.489501307156,0.226292063751,1.4622910306,1.601671494740
247,566.698787682807961,0.716507732529,1.9830327449,0.6840823032,0.490150259918,0.226357472611,1.4618124096,2.537908572022
248,567.731757901176934,0.716797573740,1.9838349200,0.6841730622,0.490413590968,0.226383982772,1.4616184929,1.032970218369
249,568.923955179629388,0.717131437649,1.9847589338,0.6842775435,0.490716938550,0.226414499099,1.4613953204,1.192197278452
250,570.051114782463628,0.717446445564,1.9856307611,0.6843760627,0.491003173593,0.226443271971,1.4611849457,1.127159602834
251,572.419984132452782,0.718106449668,1.9874574124,0.6845822869,0.491602955552,0.226503494116,1.4607447770,2.368869349989
252,573.614610526758156,0.718438255995,1.9883757316,0.6846858642,0.491904518215,0.226533737780,1.4605237996,1.194626394305
253,575.093886014494842,0.718848167015,1.9895102162,0.6848137320,0.492277096002,0.226571071013,1.4602510920,1.479275487737
254,575.807247140928780,0.719045464526,1.9900562639,0.6848752413,0.492456435995,0.226589028530,1.4601199456,0.713361126434
255,577.039003472098216,0.719385562233,1.9909975306,0.6849812152,0.492765596612,0.226619965621,1.4598940494,1.231756331169
256,581.946576265901626,0.720733411853,1.9947278880,0.6854005253,0.493991059052,0.226742352801,1.4590009245,4.907572793803
257,583.236088219167300,0.721085686723,1.9957028567,0.6855099383,0.494311404621,0.226774282101,1.4587680559,1.289511953266
258,584.561705903465509,0.721447014170,1.9967028796,0.6856220865,0.494640007139,0.226807007030,1.4585294431,1.325617684298
259,585.984563204988262,0.721833935884,1.9977737382,0.6857420927,0.494991913786,0.226842022098,1.4582741976,1.422857301523
260,586.742771891250186,0.722039734237,1.9983433132,0.6858058863,0.495179099848,0.226860634388,1.4581385492,0.758208686262
261,588.139663266247908,0.722418192992,1.9993907493,0.6859231358,0.495523352268,0.226894840724,1.4578892996,1.396891374998
262,590.660397516765329,0.723098864704,2.0012746010,0.6861338001,0.496142571905,0.226956292799,1.4574416824,2.520734250517
263,591.725858065048101,0.723385697130,2.0020684488,0.6862224913,0.496403535287,0.226982161843,1.4572533145,1.065460548283
264,592.571358300225597,0.723612946781,2.0026973932,0.6862927246,0.496610300781,0.227002645999,1.4571041834,0.845500235177
265,593.974714682231024,0.723989419662,2.0037393331,0.6864090094,0.496952860367,0.227036559295,1.4568573348,1.403356382005
266,595.728153697388962,0.724458559808,2.0050377424,0.6865538005,0.497379777538,0.227078782270,1.4565500901,1.753439015158
267,596.362768328393713,0.724628013435,2.0055067284,0.6866060673,0.497533990546,0.227094022889,1.4564392126,0.634614631005
268,601.602136735932618,0.726020168904,2.0093597083,0.6870348298,0.498801143175,0.227219025729,1.4555302826,5.239368407539
269,602.579167886387381,0.726278434617,2.0100744938,0.6871142468,0.499036259556,0.227242175061,1.4553620518,0.977031150455
270,603.625618903579152,0.726554586553,2.0108387819,0.6871991206,0.499287672971,0.227266913582,1.4551823045,1.046451017192
271,604.616218493753195,0.726815558905,2.0115610584,0.6872792881,0.499525279940,0.227290278965,1.4550125651,0.990599590174
272,606.383460422109010,0.727280076762,2.0128466749,0.6874218840,0.499948240532,0.227331836230,1.4547107436,1.767241928356
273,610.839162937739388,0.728445270761,2.0160715080,0.6877790170,0.501009372261,0.227435898500,1.4539553771,4.455702515630
274,611.774209620887177,0.728688712120,2.0167452651,0.6878535322,0.501231104524,0.227457607596,1.4537978700,0.935046683148
275,613.599778675637140,0.729162932328,2.0180577341,0.6879985879,0.501663067825,0.227499864503,1.4534913552,1.825569054750
276,614.646237872232632,0.729434130756,2.0188083127,0.6880814842,0.501910119296,0.227524011460,1.4533162467,1.046459196595
277,615.538563369407029,0.729665019706,2.0194473293,0.6881520255,0.502120461275,0.227544558431,1.4531672696,0.892325497174
278,618.112831366442379,0.730329239879,2.0212856491,0.6883547864,0.502725627922,0.227603611957,1.4527392266,2.574267997035
279,619.184482597953661,0.730604935351,2.0220486739,0.6884388707,0.502976836595,0.227628098756,1.4525617925,1.071651231511
280,620.272893672227497,0.730884454518,2.0228222813,0.6885240763,0.503231543906,0.227652910613,1.4523820364,1.088411074274
281,621.709294527948600,0.731252592485,2.0238411532,0.6886362266,0.503567026004,0.227685566481,1.4521455034,1.436400855721
282,622.375002739779006,0.731422919789,2.0243125573,0.6886880891,0.503722252925,0.227700666864,1.4520361480,0.665708211830
283,624.269900018177850,0.731906750430,2.0256516245,0.6888353179,0.504163219121,0.227743531309,1.4517257957,1.894897278399
284,626.019283427654386,0.732352124512,2.0268842579,0.6889707254,0.504569174445,0.227782950066,1.4514404795,1.749383409477
285,627.268396850783006,0.732669374326,2.0277622900,0.6890671095,0.504858367986,0.227811006339,1.4512374574,1.249113423129
286,628.325862359460416,0.732937455995,2.0285042425,0.6891485107,0.505102756242,0.227834699753,1.4510660394,1.057465508677
287,632.225141167115908,0.733922091245,2.0312293547,0.6894471348,0.506000482948,0.227921608297,1.4504375311,3.899278807655
288,633.546858252251809,0.734254470037,2.0321492582,0.6895478145,0.506303565109,0.227950904927,1.4502257551,1.321717085136
289,635.523800310605452,0.734750329512,2.0335216169,0.6896978962,0.506755756497,0.227994573015,1.4499101788,1.976942058354
290,638.927938266856813,0.735600556562,2.0358747361,0.6899549075,0.507531213935,0.228069342627,1.4493700808,3.404137956251
291,640.694794668825693,0.736040067523,2.0370911425,0.6900876036,0.507932126385,0.228107941138,1.4490913831,1.766856401969
292,641.945499665705256,0.736350452199,2.0379501744,0.6901812481,0.508215274103,0.228135178096,1.4488947690,1.250704996880
293,643.278883781397894,0.736680689863,2.0388641521,0.6902808220,0.508516552177,0.228164137686,1.4486857639,1.333384115693
294,644.990578229748053,0.737103621246,2.0400346723,0.6904082547,0.508902424711,0.228201196536,1.4484183715,1.711694448350
295,646.348191595501589,0.737438267681,2.0409608519,0.6905090145,0.509207771490,0.228230496191,1.4482070168,1.357613365754
296,647.761753004288835,0.737785958966,2.0419231349,0.6906136348,0.509525042802,0.228260916164,1.4479876296,1.413561408787
297,648.786400888782396,0.738037515855,2.0426193528,0.6906892855,0.509754604490,0.228282911365,1.4478290325,1.024647884494
298,650.197519345256410,0.738383303917,2.0435763684,0.6907932159,0.510070177082,0.228313126835,1.4476112055,1.411118456474
299,655.709463022355635,0.739726827312,2.0472947524,0.6911963855,0.511296509314,0.228430317998,1.4467668248,5.511943677099
300,656.964084599460648,0.740031060283,2.0481367586,0.6912875396,0.511574250863,0.228456809420,1.4465760523,1.254621577105
301,658.175614418605392,0.740324293031,2.0489483202,0.6913753484,0.511841966032,0.228482326999,1.4463923284,1.211529819145
302,659.663845972964054,0.740683759440,2.0499431924,0.6914829250,0.512170172492,0.228513586948,1.4461673077,1.488231554359
303,660.716732595279268,0.740937583449,2.0506456849,0.6915588426,0.512401937614,0.228535645835,1.4460085512,1.052886622315
304,662.296586431100422,0.741317687962,2.0516976759,0.6916724623,0.512749030603,0.228568657359,1.4457710180,1.579853835821
305,666.515147704172932,0.742328225599,2.0544944765,0.6919741355,0.513671932184,0.228656293415,1.4451407194,4.218561273073
306,667.148494894555483,0.742479388667,2.0549128409,0.6920192127,0.513810001986,0.228669386681,1.4450465849,0.633347190383
307,668.975848820235115,0.742914726280,2.0561176970,0.6921489600,0.514207655161,0.228707071119,1.4447757026,1.827353925680
308,670.323585205862628,0.743235041476,2.0570042129,0.6922443586,0.514500264589,0.228734776887,1.4445765972,1.347736385628
309,674.355897810123224,0.744189565457,2.0596459881,0.6925283027,0.515372336639,0.228817228818,1.4439843052,4.032312604261
310,676.139674363626796,0.744609999299,2.0608095960,0.6926532090,0.515756505479,0.228853493820,1.4437239112,1.783776553504
311,679.742197882528217,0.745455737835,2.0631502926,0.6929041713,0.516529390247,0.228926347588,1.4432010103,3.602523518901
312,684.013549813869531,0.746452703747,2.0659095316,0.6931994991,0.517440640312,0.229012063434,1.4425861550,4.271351931341
313,684.972629862098415,0.746675704326,2.0665267160,0.6932654825,0.517644492419,0.229031211907,1.4424488530,0.959080048229
314,686.163223587727998,0.746952101335,2.0672916824,0.6933472272,0.517897168297,0.229054933038,1.4422787902,1.190593725630
315,687.961543184703601,0.747368674303,2.0684446048,0.6934703494,0.518278015670,0.229090658633,1.4420227208,1.798319596976
316,689.368941362272381,0.747693933139,2.0693448030,0.6935664162,0.518575401630,0.229118531509,1.4418229843,1.407398177569
317,690.474735032350395,0.747949023725,2.0700508009,0.6936417177,0.518808645581,0.229140378144,1.4416664604,1.105793670078
318,694.533908699873109,0.748881926789,2.0726327372,0.6939168012,0.519661751109,0.229220175680,1.4410949530,4.059173667523
319,695.726335920926772,0.749154941477,2.0733883425,0.6939972141,0.519911442293,0.229243499183,1.4409279745,1.192427221054
320,696.626069900345669,0.749360632406,2.0739576202,0.6940577706,0.520099569903,0.229261062503,1.4408022536,0.899733979419
321,699.132095476013546,0.749932145146,2.0755393596,0.6942259053,0.520622322350,0.229309822796,1.4404533055,2.506025575668
322,700.296739132143443,0.750197051560,2.0762725241,0.6943037780,0.520864647144,0.229332404417,1.4402917450,1.164643656130
323,701.301742954646102,0.750425292894,2.0769042131,0.6943708418,0.521073442298,0.229351850596,1.4401526387,1.005003822503
324,702.227343145760528,0.750635212117,2.0774851932,0.6944324968,0.521265484530,0.229369727587,1.4400247751,0.925600191114
325,704.033839295525354,0.751044116172,2.0786168908,0.6945525262,0.521639588175,0.229404527997,1.4397759165,1.806496149765
326,705.125813954619275,0.751290778357,2.0792995620,0.6946248871,0.521865272087,0.229425506270,1.4396259313,1.091974659094
327,706.184654799517944,0.751529591559,2.0799605101,0.6946949138,0.522083784800,0.229445806759,1.4394808141,1.058840844899
328,712.749383470101293,0.753002269561,2.0840363471,0.6951260575,0.523431498916,0.229570770645,1.4385879931,6.564728670583
329,714.082771820669450,0.753299733293,2.0848596185,0.6952130003,0.523703767729,0.229595965564,1.4384080843,1.333388350568
330,716.112396454052146,0.753751454872,2.0861098195,0.6953449379,0.524117258594,0.229634196278,1.4381351549,2.029624633383
331,717.482569703100239,0.754055682938,2.0869518121,0.6954337337,0.524395758986,0.229659923952,1.4379515281,1.370173249048
332,718.742786545485842,0.754334984220,2.0877248164,0.6955152099,0.524651454858,0.229683529362,1.4377830791,1.260216842386
333,719.697100988365719,0.754546162851,2.0883092820,0.6955767857,0.524844794597,0.229701368253,1.4376557996,0.954314442880
334,721.351162218536388,0.754911524849,2.0893204711,0.6956832616,0.525179311799,0.229732213050,1.4374357632,1.654061230171
335,722.277504975674219,0.755115776888,2.0898857665,0.6957427544,0.525366330526,0.229749446362,1.4373128482,0.926342757138
336,723.845821045128446,0.755460983065,2.0908411716,0.6958432521,0.525682427265,0.229778555800,1.4371052633,1.568316069454
337,724.562613890379112,0.755618509259,2.0912771468,0.6958890903,0.525826677007,0.229791832251,1.4370106012,0.716792845251
338,727.056403230049341,0.756165345978,2.0927905919,0.6960481093,0.526327459410,0.229837886569,1.4366823020,2.493789339670
339,732.818052714499800,0.757421618055,2.0962674960,0.6964128214,0.527478125996,0.229943492059,1.4359299101,5.761649484450
340,737.052928912265315,0.758338709900,2.0988056726,0.6966785301,0.528318297719,0.230020412180,1.4353822557,4.234876197766
341,738.580421171373814,0.758668206425,2.0997175991,0.6967738850,0.528620193633,0.230048012792,1.4351858207,1.527492259108
342,739.909523674041907,0.758954354181,2.1005095520,0.6968566479,0.528882387162,0.230071967018,1.4350153694,1.329102502668
343,740.573807447295053,0.759097177880,2.1009048360,0.6968979406,0.529013259985,0.230083917895,1.4349303416,0.664283773253
344,741.757335572941656,0.759351324051,2.1016082202,0.6969713916,0.529246149001,0.230105175049,1.4347791202,1.183528125647
345,743.895013142473658,0.759809334549,2.1028758266,0.6971036744,0.529665878977,0.230143455572,1.4345068556,2.137677569532
346,745.344989550611899,0.760119252340,2.1037335663,0.6971931216,0.529949914347,0.230169337993,1.4343228138,1.449976408138
347,746.499305899432329,0.760365545053,2.1044152149,0.6972641691,0.530175650009,0.230189895044,1.4341766640,1.154316348820
348,750.655950362124258,0.761249290690,2.1068611014,0.6975188356,0.530985718861,0.230263571829,1.4336530412,4.156644462692
349,752.887621567202359,0.761721750246,2.1081686975,0.6976548128,0.531418845057,0.230302905189,1.4333736135,2.231671205078
350,754.322370471712702,0.762024757061,2.1090073102,0.6977419579,0.531696645989,0.230328111072,1.4331945910,1.434748904510
351,755.839308976037842,0.762344495465,2.1098922297,0.6978338624,0.531989803728,0.230354691736,1.4330058398,1.516938504325
352,756.768248439950980,0.762539979515,2.1104332585,0.6978900249,0.532169045312,0.230370934203,1.4328905190,0.928939463913
353,758.101729246412560,0.762820175334,2.1112087386,0.6979704899,0.532425971489,0.230394203845,1.4327253293,1.333480806462
354,758.900238224892405,0.762987725100,2.1116724554,0.6980185860,0.532579613028,0.230408112072,1.4326266091,0.798508978480
355,760.282366983512020,0.763277318575,2.1124739448,0.6981016805,0.532845178790,0.230432139785,1.4324560847,1.382128758620
356,762.700033249691046,0.763782621670,2.1138724399,0.6982465636,0.533308590902,0.230474030767,1.4321588564,2.417666266179
357,766.087540099836247,0.764487937898,2.1158244986,0.6984485703,0.533955507259,0.230532430639,1.4317446445,3.387506850145
358,767.218472155539530,0.764722716159,2.1164742795,0.6985157541,0.534170864760,0.230551851399,1.4316069382,1.130932055703
359,768.281461806509242,0.764943074468,2.1170841511,0.6985787851,0.534373003643,0.230570070825,1.4314777679,1.062989650970
360,769.693407252624411,0.765235300518,2.1178929265,0.6986623337,0.534641080896,0.230594219621,1.4313065865,1.411945446115
361,771.070839313678334,0.765519867323,2.1186805039,0.6987436494,0.534902145772,0.230617721551,1.4311400195,1.377432061054
362,775.047847096580540,0.766338642555,2.1209465759,0.6989773795,0.535653376180,0.230685266375,1.4306614625,3.977007782902
363,775.999711963171421,0.766533986685,2.1214872173,0.6990330911,0.535832622171,0.230701364514,1.4305474414,0.951864866591
364,777.299748529592534,0.766800396736,2.1222245435,0.6991090384,0.536077088001,0.230723308734,1.4303920348,1.300036566421
365,784.288822612465538,0.768225039738,2.1261674370,0.6995145413,0.537384586305,0.230840453433,1.4295628481,6.989074082873
366,785.739089700714999,0.768519069213,2.1269812036,0.6995981006,0.537654481058,0.230864588155,1.4293921027,1.450267088249
367,790.059092364119579,0.769391708246,2.1293963510,0.6998458280,0.538455577088,0.230936131157,1.4288861347,4.320002663405
